node_id,feat
2563,"0.0002920560747663,0.0002920560747663,0.0,0.2042180505274071,2.715417586420736e-05,0.0"
2564,"0.0002920560747663,0.0002920560747663,0.0,0.1692812213705545,7.059278934421742e-07,0.0"
2572,"0.0005841121495327,0.0005841121495327,0.0,0.2261040184943261,0.000146323745712,1.0"
2578,"0.0002920560747663,0.0002920560747663,0.0,0.2260732330060704,0.0001429066262669,0.0"
2568,"0.0005841121495327,0.000876168224299,9.93854335108232e-06,0.1590721268263157,2.2258745847634986e-07,0.375"
2566,"0.0002920560747663,0.0002920560747663,0.0,0.2033178056466153,1.6100519816483692e-05,0.0"
2569,"0.0002920560747663,0.0002920560747663,0.0,0.2042180505274071,2.715417586420736e-05,0.0"
2571,"0.0002920560747663,0.0002920560747663,0.0,0.2033178056466153,1.6100519816483692e-05,0.0"
2573,"0.0002920560747663,0.0002920560747663,0.0,0.2033178056466153,1.6100519816483692e-05,0.0"
2570,"0.0002920560747663,0.0002920560747663,0.0,0.2042180505274071,2.715417586420736e-05,0.0"
2576,"0.0002920560747663,0.0002920560747663,0.0,0.2042180505274071,2.715417586420736e-05,0.0"
2577,"0.0002920560747663,0.0002920560747663,0.0,0.2042180505274071,2.715417586420736e-05,0.0"
2579,"0.0014602803738317,0.0017523364485981,0.0005861118459457,0.2768709120915598,0.0016399256837769,0.3235294117647059"
2580,"0.0005841121495327,0.0005841121495327,6.945862797847785e-06,0.2170876459192108,2.9338331528180487e-05,0.0"
2581,"0.000876168224299,0.000876168224299,3.5557353464383805e-05,0.2406195000091419,0.0003927157545401,0.3846153846153846"
2582,"0.000876168224299,0.0005841121495327,1.311109654954618e-06,0.2133498053084592,2.3644680399622575e-05,0.25"
2586,"0.000876168224299,0.000876168224299,0.0001609197547773,0.224514212671636,0.0001070480858468,0.0"
2583,"0.000876168224299,0.000876168224299,0.0,0.2242867566949998,0.0001099020739571,1.0"
2585,"0.000876168224299,0.000876168224299,0.0,0.2242867566949998,0.0001099020739571,1.0"
2584,"0.000876168224299,0.0011682242990654,4.732508602699532e-06,0.1833474889369571,3.430577609142571e-06,0.3333333333333333"
2587,"0.0023364485981308,0.0017523364485981,0.0037288253840305,0.224863875922682,0.0001070962564682,0.1860465116279069"
2588,"0.0040887850467289,0.0046728971962616,0.0070939541820173,0.2135968173683777,2.342463210170509e-05,0.1075650118203309"
2589,"0.0002920560747663,0.0005841121495327,3.15121366093214e-06,0.2126938909643353,2.023181494039357e-05,0.5"
2590,"0.0005841121495327,0.0005841121495327,0.0,0.2264277730551049,0.0002658725180437,1.0"
2591,"0.0005841121495327,0.0005841121495327,0.0,0.2229466075613405,0.0001660723302434,1.0"
2592,"0.0005841121495327,0.0002920560747663,0.0008638819038882,0.1699917952201775,1.426139376057725e-07,0.1666666666666666"
2593,"0.0002920560747663,0.0002920560747663,0.0,0.205341931710745,9.872870471774002e-06,0.0"
2594,"0.0002920560747663,0.0005841121495327,0.0008626020788454,0.2053546298699009,9.872870471774002e-06,0.1666666666666666"
2598,"0.0002920560747663,0.0002920560747663,0.0002876193479513,0.1699569947093591,1.4258417549767577e-07,0.0"
2595,"0.0002920560747663,0.0002920560747663,0.0002876193479513,0.2053546298699009,9.872870471774002e-06,0.5"
2597,"0.0002920560747663,0.0002920560747663,0.0002880459562989,0.1699395997966413,1.4258417549767577e-07,0.5"
2596,"0.0002920560747663,0.0002920560747663,0.0002880459562989,0.1449683380462814,2.0596754153155144e-09,0.0"
2599,"0.0002920560747663,0.0002920560747663,0.0,0.2314139177439838,0.0003983069730814,0.0"
2604,"0.0005841121495327,0.0005841121495327,2.9117712613907948e-08,0.2315268576745568,0.0006640487197329,0.0"
2603,"0.0005841121495327,0.0005841121495327,1.422027825330388e-08,0.2418461670399947,0.0005541950344862,0.0"
2600,"0.000876168224299,0.0005841121495327,7.416942377506122e-07,0.2285471245441271,0.0003530792319996,0.25"
2601,"0.0005841121495327,0.0005841121495327,2.1959951384172007e-06,0.228185921777377,0.0002708413294638,0.5"
2602,"0.0005841121495327,0.0005841121495327,0.0,0.2321905831090874,0.0006461036687764,1.0"
2607,"0.0002920560747663,0.0002920560747663,0.0,0.230963257728903,0.0003803619221249,0.0"
2605,"0.0005841121495327,0.0005841121495327,0.0,0.2637221823083043,0.0012516910776718,1.0"
2606,"0.0002920560747663,0.0002920560747663,0.0,0.2421989438863808,0.0003966277479647,0.0"
2608,"0.0002920560747663,0.0002920560747663,0.0,0.220973497446511,0.0001283859394686,0.0"
2609,"0.0002920560747663,0.0002920560747663,0.0,0.2206211612826314,0.00013046187047,0.0"
2610,"0.0002920560747663,0.0002920560747663,0.0,0.2206211612826314,0.00013046187047,0.0"
2611,"0.0014602803738317,0.0014602803738317,1.3547114676382198e-06,0.2361366507591671,0.0006687189698099,0.6"
2612,"0.000876168224299,0.000876168224299,0.0,0.2532054685189606,0.0017548283150865,1.0"
2613,"0.0005841121495327,0.0005841121495327,0.0,0.2202699469107301,0.0001651179969873,1.0"
2615,"0.0002920560747663,0.0002920560747663,0.0,0.219817946622504,0.0001258117450329,0.0"
2616,"0.0005841121495327,0.0005841121495327,0.0,0.2202699469107301,0.0001651179969873,1.0"
2617,"0.0005841121495327,0.0005841121495327,0.0,0.2202699469107301,0.0001651179969873,1.0"
2618,"0.0005841121495327,0.0005841121495327,0.0,0.2202699469107301,0.0001651179969873,1.0"
2619,"0.0002920560747663,0.0002920560747663,0.0,0.219817946622504,0.0001258117450329,0.0"
2614,"0.0005841121495327,0.0005841121495327,0.0,0.2202699469107301,0.0001651179969873,1.0"
2620,"0.0005841121495327,0.0005841121495327,0.0,0.2778206073476255,0.0039737100741341,1.0"
2622,"0.0116822429906542,0.0116822429906542,0.0007387956215236,0.260965793290858,0.0037978501122054,0.1615384615384615"
2621,"0.0002920560747663,0.0002920560747663,0.0,0.2063114885453633,5.4835012890177206e-05,0.0"
2623,"0.0002920560747663,0.0002920560747663,0.0,0.2251993570884421,0.0001012037047775,0.0"
2624,"0.0020443925233644,0.0020443925233644,0.0003586667498472,0.2535728252616194,0.0009381716765286,0.6190476190476191"
2626,"0.0017523364485981,0.0017523364485981,2.8744745929531424e-06,0.2536115564095134,0.001032948898707,0.7333333333333333"
2625,"0.0011682242990654,0.0011682242990654,0.0005756653042502,0.2407416064684767,0.0005660946347856,0.5"
2627,"0.000876168224299,0.0005841121495327,1.4916065035991752e-05,0.2544666451820818,0.0011120508901553,0.75"
2629,"0.0005841121495327,0.0005841121495327,0.0,0.2246509078356222,0.0002160796484068,1.0"
2628,"0.0017523364485981,0.0020443925233644,0.0008754506815318,0.2277165000086517,0.0004532232618072,0.2222222222222222"
2631,"0.000876168224299,0.000876168224299,5.864791617352339e-06,0.2449321227043935,0.0009974814304736,0.6666666666666666"
2630,"0.000876168224299,0.000876168224299,1.4218338780780752e-06,0.2316722282423725,0.0010973941065866,0.6666666666666666"
2632,"0.0002920560747663,0.0002920560747663,0.0,0.2428187861674589,0.0003305355944406,0.0"
2633,"0.0002920560747663,0.0002920560747663,0.0,0.2428187861674589,0.0003305355944406,0.0"
2634,"0.0005841121495327,0.0005841121495327,0.0001119093379705,0.2471745232323162,0.0002612003068922,0.0"
2637,"0.0002920560747663,0.0002920560747663,0.0,0.2428187861674589,0.0003305355944406,0.0"
2638,"0.0002920560747663,0.0002920560747663,0.0,0.2428187861674589,0.0003305355944406,0.0"
2639,"0.0005841121495327,0.0005841121495327,0.0,0.2428365425686411,0.0003358817312686,1.0"
2640,"0.0002920560747663,0.0002920560747663,0.0,0.2428187861674589,0.0003305355944406,0.0"
2635,"0.0002920560747663,0.0002920560747663,0.0,0.1939034053267644,3.3814110585463604e-06,0.0"
2636,"0.0002920560747663,0.0002920560747663,2.986258433193816e-07,0.1698005685752502,4.205857879453725e-07,0.5"
2641,"0.0002920560747663,0.0002920560747663,0.0001435963698018,0.2413364621821343,0.0002241639345035,0.5"
2642,"0.0002920560747663,0.0002920560747663,0.0,0.2217111576729982,7.259973581903297e-05,0.0"
2643,"0.0002920560747663,0.0002920560747663,0.0,0.1991239263432372,9.16671228740074e-05,0.0"
2644,"0.0037967289719626,0.0017523364485981,6.879014586509144e-06,0.290787190860435,0.0163659088641959,0.5696969696969697"
2645,"0.0078855140186915,0.0084696261682242,2.58503748987828e-05,0.2970029263595535,0.028840323487759,0.5644415069398546"
2646,"0.0043808411214953,0.0043808411214953,4.410148090327422e-05,0.2887141122957892,0.0087681906946984,0.4571428571428571"
2647,"0.0046728971962616,0.0046728971962616,1.3826388820874668e-05,0.2821161940044319,0.01655368105142,0.4416666666666666"
2648,"0.0005841121495327,0.000876168224299,0.0,0.2703565675833402,0.0038005838719451,1.0"
2649,"0.0002920560747663,0.0002920560747663,0.0,0.2241807682188731,0.0001278358994342,0.0"
2650,"0.0014602803738317,0.0011682242990654,2.52914112497852e-07,0.2267214937957375,0.0003688353507412,0.71875"
2651,"0.0005841121495327,0.0002920560747663,0.0,0.1958474710796277,3.43199967502904e-05,1.0"
2652,"0.000876168224299,0.0005841121495327,4.2660834759911645e-08,0.195859022095321,3.481536494171232e-05,0.75"
2653,"0.0005841121495327,0.0011682242990654,8.532166951982329e-08,0.1958474710796277,3.4327043157169595e-05,0.6153846153846154"
2654,"0.000876168224299,0.000876168224299,8.532166951982329e-08,0.195859022095321,3.481536494171232e-05,0.6666666666666666"
2655,"0.0005841121495327,0.0005841121495327,0.0,0.1958474710796277,3.4327043157169595e-05,1.0"
2656,"0.0005841121495327,0.0005841121495327,0.0,0.1958474710796277,3.4327043157169595e-05,1.0"
2657,"0.0002920560747663,0.0002920560747663,0.0,0.2312527659906802,0.0002506339359118,0.0"
2658,"0.0005841121495327,0.0005841121495327,0.0,0.2398721265260162,0.0010416536426463,1.0"
2659,"0.0002920560747663,0.0002920560747663,0.0,0.2312527659906802,0.0002506339359118,0.0"
2660,"0.0002920560747663,0.0002920560747663,0.0,0.2312527659906802,0.0002506339359118,0.0"
2661,"0.0005841121495327,0.0005841121495327,0.0,0.2398721265260162,0.0010416536426463,1.0"
2663,"0.0002920560747663,0.0002920560747663,0.0,0.2279666176718726,0.0002080958644361,0.0"
2664,"0.0002920560747663,0.0002920560747663,0.0,0.2279666176718726,0.0002080958644361,0.0"
2665,"0.0002920560747663,0.0002920560747663,0.0,0.2630328490793004,0.0010794400870165,0.0"
2666,"0.0002920560747663,0.0002920560747663,0.0,0.2647946511144381,0.0009467625756101,0.0"
2667,"0.0002920560747663,0.0002920560747663,0.0,0.2446794665212325,0.0012073843133708,0.0"
2668,"0.0002920560747663,0.0002920560747663,0.0,0.2446794665212325,0.0012073843133708,0.0"
2669,"0.000876168224299,0.000876168224299,0.0005756653042502,0.2592341701503644,0.0015272205622856,0.3333333333333333"
2671,"0.0005841121495327,0.0005841121495327,4.2660834759911643e-07,0.0006571261682242,4.9446597332235165e-33,0.1"
2672,"0.0002920560747663,0.0002920560747663,0.0,0.0004380841121495,3.732613199794736e-33,0.0"
2674,"0.0002920560747663,0.0002920560747663,1.7064333903964658e-07,0.0005257009345794,3.732613199794736e-33,0.5"
2673,"0.0005841121495327,0.0005841121495327,0.0005781396326663,0.0007950415368639,3.808872755309336e-31,0.0"
2679,"0.0005841121495327,0.0005841121495327,0.0008666975189823,0.0008944217289719,4.330738196151686e-31,0.0"
2680,"0.0005841121495327,0.0005841121495327,0.0002892404596722,0.0006504885301614,2.8276010472016997e-31,0.0"
2676,"0.0002920560747663,0.0002920560747663,1.7064333903964658e-07,0.0004380841121495,2.8176663412629472e-33,0.5"
2675,"0.0005841121495327,0.0005841121495327,0.0011549141186203,0.0008944217289719,4.330738196151686e-31,0.0"
2677,"0.0005841121495327,0.000876168224299,0.0020192226308561,0.0007950415368639,3.808872755309337e-31,0.0"
2678,"0.0002920560747663,0.0002920560747663,0.0,0.0005110981308411,1.5047934213523467e-31,0.0"
3418,"0.000876168224299,0.0,0.0,0.1729163008873057,2.124057044264492e-06,0.6666666666666666"
3419,"0.0002920560747663,0.0,0.0,0.2089523102660336,3.445386298418462e-05,0.0"
2681,"0.0005841121495327,0.000876168224299,6.820592108911239e-05,0.2088941133312051,3.5551365864803906e-05,0.625"
3420,"0.0002920560747663,0.0,0.0,0.1728983056431713,1.0975028806192937e-06,0.0"
2682,"0.0005841121495327,0.0005841121495327,0.0,0.2486737846058236,0.0007731907021911,1.0"
2683,"0.0002920560747663,0.0002920560747663,0.0,0.2149378459304963,0.0001847473982896,0.0"
2684,"0.000876168224299,0.000876168224299,0.0,0.2268918912015693,8.163696929857276e-05,1.0"
2693,"0.0017523364485981,0.0017523364485981,0.000577383598838,0.2281232204180922,0.0001596697643193,0.4"
2694,"0.0011682242990654,0.0011682242990654,2.559650085594699e-07,0.2269073945764378,8.280588289982915e-05,0.6666666666666666"
2685,"0.0014602803738317,0.0014602803738317,1.3436533547852e-06,0.2281388925272168,0.0001957251713278,0.7"
2689,"0.0011682242990654,0.0011682242990654,0.0,0.2281232204180922,0.0001945562577266,1.0"
2691,"0.000876168224299,0.000876168224299,8.532166951982329e-08,0.2268763899450822,8.215729841044877e-05,0.6666666666666666"
2687,"0.0005841121495327,0.0005841121495327,0.0,0.2276228473251195,0.0001148759408491,1.0"
2686,"0.0005841121495327,0.0005841121495327,0.0,0.2268608908065424,7.929813974706319e-05,1.0"
2692,"0.000876168224299,0.000876168224299,8.532166951982329e-08,0.2268763899450822,8.042637619472063e-05,0.6666666666666666"
2688,"0.0005841121495327,0.0005841121495327,0.0,0.2268608908065424,7.929813974706319e-05,1.0"
2690,"0.000876168224299,0.000876168224299,0.0,0.2280762170072917,0.000157297323161,1.0"
2695,"0.0002920560747663,0.0002920560747663,0.0,0.1852292346957925,2.30448695974482e-06,0.0"
2696,"0.0020443925233644,0.0020443925233644,1.2793728943900674e-05,0.2745361871384068,0.0045010529189138,0.5764705882352941"
2697,"0.0005841121495327,0.0005841121495327,0.0,0.2083175283624721,2.790778371054775e-05,1.0"
2707,"0.0017523364485981,0.0017523364485981,0.0005761772342673,0.2083698136177554,2.910524481228492e-05,0.2666666666666666"
2699,"0.0005841121495327,0.0005841121495327,0.0,0.2203722688716018,0.0001202076318863,1.0"
2701,"0.0002920560747663,0.0002920560747663,0.0,0.2203576456288101,0.0001105071634306,0.0"
2705,"0.000876168224299,0.000876168224299,0.0005756653042502,0.2205332527311839,0.0001380235363316,0.3333333333333333"
2698,"0.0002920560747663,0.0002920560747663,0.0,0.1801937012114693,1.992691603448938e-06,0.0"
2706,"0.0005841121495327,0.0005841121495327,0.0,0.2083959660888715,5.0411384045477375e-05,1.0"
2709,"0.0002920560747663,0.0002920560747663,0.0,0.20351717347712,2.2923784115748287e-05,0.0"
2700,"0.0002920560747663,0.0002920560747663,0.0,0.171990352166261,4.201837808186666e-07,0.0"
2702,"0.0005841121495327,0.0005841121495327,0.0,0.2083175283624721,2.790778371054775e-05,1.0"
2703,"0.0005841121495327,0.0005841121495327,0.0,0.2083175283624721,2.790778371054775e-05,1.0"
2704,"0.0002920560747663,0.0002920560747663,0.0,0.2082913955733656,2.7487599929729084e-05,0.0"
2708,"0.0005841121495327,0.0005841121495327,0.0,0.2083175283624721,2.790778371054775e-05,1.0"
2710,"0.000876168224299,0.000876168224299,0.0,0.2558192527252267,0.0009181653198875,1.0"
2711,"0.0002920560747663,0.0002920560747663,0.0,0.2393706998937625,0.0002650573527528,0.0"
2712,"0.0011682242990654,0.0011682242990654,0.0,0.251080426404519,0.0006294103478777,1.0"
2713,"0.0005841121495327,0.0005841121495327,0.0,0.2242716093486978,0.0001083150233715,1.0"
2714,"0.0005841121495327,0.0005841121495327,0.0005756653042502,0.223396550260758,9.250129085234416e-05,0.0"
2716,"0.0002920560747663,0.0002920560747663,0.0,0.1821007742721083,1.3352893490645333e-06,0.0"
2715,"0.0002920560747663,0.0002920560747663,0.0,0.223366497587016,9.248201417639348e-05,0.0"
3421,"0.0002920560747663,0.0,0.0,0.2234689379144843,9.248201417639348e-05,0.0"
2717,"0.0002920560747663,0.0002920560747663,0.0,0.223366497587016,9.248201417639348e-05,0.0"
2718,"0.0002920560747663,0.0002920560747663,0.0,0.2052277189065056,2.204270462738408e-05,0.0"
2720,"0.0002920560747663,0.0002920560747663,0.0,0.239353446707955,0.0003988207126449,0.0"
2719,"0.0005841121495327,0.0005841121495327,0.0,0.2227820823578537,0.0002826465866447,1.0"
2721,"0.0005841121495327,0.0005841121495327,5.688111301321553e-08,0.2134046474922028,5.430044996499993e-05,0.0"
2722,"0.0005841121495327,0.0005841121495327,0.0,0.2588502392724428,0.0011840276634687,1.0"
2724,"0.0002920560747663,0.0002920560747663,0.0,0.2132675948639245,0.0001036728055262,0.0"
2723,"0.0002920560747663,0.0002920560747663,0.0,0.2141615967771294,7.00643632751061e-05,0.0"
2726,"0.0005841121495327,0.0005841121495327,0.0,0.2465139722089056,0.0004069310730751,1.0"
2725,"0.0002920560747663,0.0002920560747663,0.0,0.2233064164902271,0.0001257643227766,0.0"
2727,"0.0002920560747663,0.0002920560747663,0.0,0.2233064164902271,0.0001257643227766,0.0"
2729,"0.0005841121495327,0.0005841121495327,0.0,0.1838957647373002,1.885801728694336e-06,1.0"
2728,"0.0011682242990654,0.0005841121495327,1.1376222602643105e-07,0.183916134228299,3.661460967664981e-06,0.6923076923076923"
2730,"0.0005841121495327,0.000876168224299,0.0,0.1838957647373002,3.583248496773682e-06,0.875"
2731,"0.0005841121495327,0.0005841121495327,6.9890503890988e-08,0.2301947677544827,0.0003362664539457,0.0"
2732,"0.0002920560747663,0.0002920560747663,0.0,0.1669493599932717,1.3914953282263326e-07,0.0"
2752,"0.0014602803738317,0.0014602803738317,0.0017263133393945,0.2010163268538843,9.636644000304089e-06,0.2"
2733,"0.0005841121495327,0.0005841121495327,0.0,0.1669577536262528,1.411886476171734e-07,1.0"
2737,"0.0005841121495327,0.0005841121495327,0.0,0.1669577536262528,1.411886476171734e-07,1.0"
2749,"0.0029205607476635,0.0029205607476635,0.0047988554192851,0.2429431355348722,0.0001596370309935,0.0888888888888888"
2734,"0.0011682242990654,0.000876168224299,0.0001441737130989,0.2009798293061894,9.808991710547797e-06,0.2777777777777778"
2739,"0.0005841121495327,0.0005841121495327,8.991998711923144e-05,0.2009555049698135,9.631152150113902e-06,0.5"
2746,"0.0014602803738317,0.0014602803738317,0.0001102707664628,0.2010893617310263,1.2215104563963246e-05,0.35"
2755,"0.0005841121495327,0.000876168224299,9.004796962351118e-05,0.1669409672042111,2.7872138984343497e-07,0.375"
2735,"0.0005841121495327,0.0005841121495327,0.0,0.2009433450094498,9.63055611420352e-06,1.0"
2738,"0.000876168224299,0.000876168224299,3.412866780792932e-07,0.2009919936827362,9.767724609435684e-06,0.6666666666666666"
2736,"0.0002920560747663,0.0002920560747663,0.0,0.2009311865206128,9.489513492889412e-06,0.0"
2740,"0.000876168224299,0.000876168224299,1.3345389087426647e-05,0.2010528376597546,1.1830069893294874e-05,0.6666666666666666"
2741,"0.0005841121495327,0.0005841121495327,0.0,0.1948934632094705,2.4756302036908626e-06,1.0"
2742,"0.0005841121495327,0.0005841121495327,0.0,0.2009555049698135,9.66589610144519e-06,1.0"
2743,"0.000876168224299,0.000876168224299,5.688111301321553e-08,0.1627518976488026,6.759444989162778e-08,0.6666666666666666"
2748,"0.000876168224299,0.000876168224299,0.0005753240175721,0.1949277834953139,2.306760917276867e-06,0.3333333333333333"
2754,"0.000876168224299,0.000876168224299,5.688111301321553e-08,0.1627518976488026,6.759444989162778e-08,0.6666666666666666"
2758,"0.000876168224299,0.000876168224299,0.0005753240175721,0.1949277834953139,2.306760917276867e-06,0.3333333333333333"
2744,"0.0002920560747663,0.0002920560747663,0.0,0.1948820257996577,2.304808425654048e-06,0.0"
2745,"0.0026285046728971,0.0026285046728971,0.0006381534724383,0.2761801164027086,0.0020343357254526,0.4444444444444444"
2751,"0.0005841121495327,0.0005841121495327,0.0,0.2009555049698135,9.66589610144519e-06,1.0"
2747,"0.0005841121495327,0.0005841121495327,0.0001435309565218,0.2009555049698135,9.493538906806569e-06,0.5"
2750,"0.0002920560747663,0.0002920560747663,0.0,0.1948820257996577,2.304808425654048e-06,0.0"
2757,"0.0002920560747663,0.0002920560747663,0.0,0.1948820257996577,2.304808425654048e-06,0.0"
2753,"0.0002920560747663,0.0002920560747663,0.0,0.2009311865206128,9.489513492889412e-06,0.0"
2756,"0.0002920560747663,0.0002920560747663,0.0,0.2009311865206128,9.489513492889412e-06,0.0"
2768,"0.0005841121495327,0.0005841121495327,0.0,0.2482833435234518,0.0004551692775199,1.0"
2772,"0.0005841121495327,0.0005841121495327,0.0,0.2482833435234518,0.0004551692775199,1.0"
2759,"0.0005841121495327,0.0005841121495327,5.7996428954651126e-08,0.2341057257403009,0.0002268667066378,0.0"
2770,"0.0005841121495327,0.0005841121495327,5.7996428954651126e-08,0.2341057257403009,0.0002268667066378,0.0"
2760,"0.0002920560747663,0.0002920560747663,0.0,0.2477646586306176,0.0003334970937651,0.0"
2762,"0.0002920560747663,0.0002920560747663,0.0,0.2477646586306176,0.0003334970937651,0.0"
2763,"0.0002920560747663,0.0002920560747663,0.0,0.2477646586306176,0.0003334970937651,0.0"
2764,"0.0002920560747663,0.0002920560747663,0.0,0.2477646586306176,0.0003334970937651,0.0"
2765,"0.0002920560747663,0.0002920560747663,0.0,0.2477646586306176,0.0003334970937651,0.0"
2766,"0.0002920560747663,0.0002920560747663,0.0,0.2477646586306176,0.0003334970937651,0.0"
2767,"0.0002920560747663,0.0002920560747663,0.0,0.2477646586306176,0.0003334970937651,0.0"
2769,"0.0002920560747663,0.0002920560747663,0.0,0.2477646586306176,0.0003334970937651,0.0"
2771,"0.0002920560747663,0.0002920560747663,0.0,0.2477646586306176,0.0003334970937651,0.0"
2761,"0.0002920560747663,0.0002920560747663,0.0,0.2128165675228254,4.249151364869052e-05,0.0"
2773,"0.0005841121495327,0.0005841121495327,1.8884135665326144e-06,0.2091045727363622,4.431253111806936e-05,0.0"
2777,"0.000876168224299,0.000876168224299,2.020990290673029e-06,0.2028087040201641,2.717027860525789e-05,0.0"
2776,"0.0002920560747663,0.0002920560747663,0.0,0.2090519181382542,4.392029182418091e-05,0.0"
2774,"0.000876168224299,0.0005841121495327,2.6576943872606177e-06,0.2115691717396896,7.047557765310244e-05,0.25"
2775,"0.0005841121495327,0.0005841121495327,0.0002880459562989,0.1741733829658118,1.6917771439347814e-06,0.5"
2778,"0.0002920560747663,0.0002920560747663,0.0001437243523061,0.2115152687659979,5.857943769102966e-05,0.5"
2779,"0.0002920560747663,0.0002920560747663,0.0,0.1741551143080642,8.461530521298595e-07,0.0"
2780,"0.0026285046728971,0.0026285046728971,3.574273008969556e-07,0.2796690011475634,0.0061787654051436,0.8055555555555556"
2781,"0.000876168224299,0.000876168224299,2.86495905994087e-08,0.2509096879203754,0.0014539864454962,0.6666666666666666"
2782,"0.0011682242990654,0.0014602803738317,5.360787254914048e-06,0.2449321227043935,0.0009667776589582,0.6875"
2783,"0.0002920560747663,0.0002920560747663,0.0,0.2164791212272599,0.0001795054207598,0.0"
2784,"0.000876168224299,0.000876168224299,5.477036483937084e-08,0.2345356112455801,0.0022078794823656,0.6666666666666666"
2785,"0.0002920560747663,0.0002920560747663,0.0,0.2199344141748571,0.0001123562188742,0.0"
2786,"0.0002920560747663,0.0002920560747663,0.0,0.1622826428004773,1.31089214675024e-07,0.0"
2789,"0.0014602803738317,0.0014602803738317,0.0017264839827336,0.1942891247148472,9.082503838769776e-06,0.1"
2787,"0.0002920560747663,0.0002920560747663,0.0,0.1622826428004773,1.31089214675024e-07,0.0"
2788,"0.0002920560747663,0.0002920560747663,0.0,0.1622826428004773,1.31089214675024e-07,0.0"
2791,"0.000876168224299,0.000876168224299,0.0,0.237487643540454,0.0001892264804866,1.0"
2797,"0.0005841121495327,0.0005841121495327,0.0,0.237453680345096,0.0001652082321303,1.0"
2799,"0.0011682242990654,0.0011682242990654,0.0,0.2375046287817314,0.0001920386055525,1.0"
2802,"0.0002920560747663,0.0002920560747663,0.0,0.2373857830885816,0.0001531576044241,0.0"
2804,"0.0002920560747663,0.0002920560747663,0.0,0.2373857830885816,0.0001531576044241,0.0"
2808,"0.000876168224299,0.000876168224299,0.0,0.237487643540454,0.0001892264804866,1.0"
2809,"0.000876168224299,0.000876168224299,0.0,0.237487643540454,0.0001892264804866,1.0"
2810,"0.0011682242990654,0.0011682242990654,0.0,0.2375046287817314,0.0001920386055525,1.0"
2812,"0.0014602803738317,0.0014602803738317,4.2660834759911645e-08,0.2375216164527693,0.000194771795881,0.9"
2813,"0.0005841121495327,0.0005841121495327,0.0,0.2374367023899734,0.0001771758527804,1.0"
2815,"0.000876168224299,0.000876168224299,0.0,0.237487643540454,0.0001892264804866,1.0"
2818,"0.000876168224299,0.000876168224299,0.0,0.237487643540454,0.0001892264804866,1.0"
2819,"0.0005841121495327,0.0005841121495327,0.0,0.237453680345096,0.0001652082321303,1.0"
2820,"0.0002920560747663,0.0002920560747663,0.0,0.2373857830885816,0.0001531576044241,0.0"
2821,"0.0002920560747663,0.0002920560747663,0.0,0.2373857830885816,0.0001531576044241,0.0"
2822,"0.0005841121495327,0.0005841121495327,0.0,0.237453680345096,0.0001652082321303,1.0"
2790,"0.0005841121495327,0.0005841121495327,0.0,0.2307065249149762,0.0001293038469449,1.0"
2793,"0.000876168224299,0.000876168224299,0.0,0.2424996144023782,0.0001643097617321,1.0"
2807,"0.0005841121495327,0.000876168224299,0.0,0.2500782980364612,0.0004073508192865,1.0"
2792,"0.0005841121495327,0.0005841121495327,0.0,0.2307065249149762,0.0001293038469449,1.0"
2798,"0.0002920560747663,0.0002920560747663,0.0,0.2117445463002084,2.4018248356290563e-05,0.0"
2801,"0.0005841121495327,0.0005841121495327,0.0,0.2118255865041888,3.6068876062467525e-05,1.0"
2794,"0.0002920560747663,0.0002920560747663,0.0,0.2306904980636449,0.0001274372499661,0.0"
2795,"0.0002920560747663,0.0005841121495327,0.0,0.2306904980636449,0.0001274372499661,1.0"
2796,"0.0002920560747663,0.0002920560747663,0.0,0.2306904980636449,0.0001274372499661,0.0"
2800,"0.0,0.0002920560747663,0.0,0.0,7.897722255518396e-41,0.0"
2803,"0.000876168224299,0.000876168224299,0.0,0.241969521978007,0.0004014070843036,1.0"
2805,"0.000876168224299,0.000876168224299,0.0,0.2314784413513291,0.000177525766699,1.0"
2806,"0.0002920560747663,0.0002920560747663,0.0,0.2306904980636449,0.0001274372499661,0.0"
2811,"0.0002920560747663,0.0002920560747663,0.0,0.2306904980636449,0.0001274372499661,0.0"
2816,"0.0005841121495327,0.0002920560747663,0.0,0.2307065249149762,0.0001292768990129,1.0"
2814,"0.000876168224299,0.000876168224299,0.0,0.2500971320700533,0.000413318041921,1.0"
2817,"0.0002920560747663,0.0002920560747663,0.0,0.2006034625846422,1.2050627706176964e-05,0.0"
2823,"0.0002920560747663,0.0002920560747663,0.0,0.2006034625846422,1.2050627706176964e-05,0.0"
2824,"0.0002920560747663,0.0002920560747663,0.0,0.2355838336851708,0.000273678296236,0.0"
2825,"0.0002920560747663,0.0002920560747663,0.0,0.2355838336851708,0.000273678296236,0.0"
2826,"0.0011682242990654,0.0011682242990654,0.0,0.2187464409212942,9.089015263487608e-05,1.0"
2827,"0.000876168224299,0.000876168224299,0.0,0.2601072859423645,0.0027501118345596,1.0"
2828,"0.0014602803738317,0.0014602803738317,2.6605970402759133e-07,0.2677192614984011,0.0049761635589322,0.55"
2829,"0.000876168224299,0.000876168224299,3.7920687520178094e-05,0.2424642026596209,0.0001553705560993,0.3333333333333333"
2830,"0.0011682242990654,0.0011682242990654,0.0011702505578494,0.2466787787569579,0.0003332638874277,0.1666666666666666"
