,src_id,dst_id
42034,300,259
42035,300,260
42036,300,1897
42037,300,262
42038,300,263
42039,300,264
42040,300,268
42041,300,271
42042,300,272
42043,300,275
42044,300,168
42045,300,278
42046,300,279
42047,300,905
42048,300,286
42049,300,170
42050,300,287
42051,300,291
42052,300,301
42053,300,580
42054,300,304
42055,300,582
42056,300,305
42057,300,308
42058,300,310
42059,300,311
42060,300,312
42061,300,313
42062,300,1925
42063,300,180
42064,300,318
42065,300,326
42066,300,327
42067,300,1931
42068,300,908
42069,301,574
42070,301,286
42071,301,287
42072,301,300
42073,301,174
42074,301,305
42075,301,176
42076,301,839
42077,301,178
42078,301,311
42079,301,1642
42080,301,322
42081,301,326
42082,1987,2622
42083,580,259
42084,580,268
42085,580,300
42086,580,304
42087,580,305
42088,2722,287
42089,303,2622
42090,1512,305
42091,1871,305
42092,304,442
42093,304,261
42094,304,697
42095,304,265
42096,304,268
42097,304,913
42098,304,276
42099,304,167
42100,304,902
42101,304,707
42102,304,277
42103,304,279
42104,304,282
42105,304,1976
42106,304,1850
42107,304,286
42108,304,287
42109,304,291
42110,304,292
42111,304,906
42112,304,1984
42113,304,295
42114,304,1919
42115,304,299
42116,304,300
42117,304,580
42118,304,305
42119,304,1322
42120,304,839
42121,304,307
42122,304,309
42123,304,313
42124,304,1925
42125,304,318
42126,304,321
42127,304,322
42128,304,323
42129,304,326
42130,304,328
42131,304,1854
42132,173,178
42133,174,301
42134,582,300
42135,582,305
42136,582,313
42137,305,1969
42138,305,220
42139,305,1970
42140,305,258
42141,305,164
42142,305,259
42143,305,442
42144,305,567
42145,305,260
42146,305,261
42147,305,697
42148,305,262
42149,305,830
42150,305,263
42151,305,1191
42152,305,264
42153,305,266
42154,305,1899
42155,305,419
42156,305,268
42157,305,572
42158,305,913
42159,305,271
42160,305,452
42161,305,272
42162,305,454
42163,305,1959
42164,305,698
42165,305,166
42166,305,574
42167,305,274
42168,305,276
42169,305,1905
42170,305,168
42171,305,169
42172,305,1908
42173,305,1227
42174,305,277
42175,305,1909
42176,305,278
42177,305,279
42178,305,370
42179,305,1915
42180,305,284
42181,305,286
42182,305,1979
42183,305,170
42184,305,287
42185,305,1870
42186,305,1820
42187,305,171
42188,305,289
42189,305,290
42190,305,338
42191,305,468
42192,305,291
42193,305,295
42194,305,1918
42195,305,1919
42196,305,297
42197,305,578
42198,305,298
42199,305,93
42200,305,1921
42201,305,2345
42202,305,1985
42203,305,579
42204,305,1822
42205,305,300
42206,305,301
42207,305,580
42208,305,1512
42209,305,1871
42210,305,304
42211,305,174
42212,305,582
42213,305,175
42214,305,1322
42215,305,1323
42216,305,177
42217,305,307
42218,305,2230
42219,305,178
42220,305,308
42221,305,595
42222,305,310
42223,305,311
42224,305,312
42225,305,1924
42226,305,313
42227,305,314
42228,305,1962
42229,305,180
42230,305,316
42231,305,317
42232,305,318
42233,305,319
42234,305,321
42235,305,322
42236,305,324
42237,305,326
42238,305,327
42239,305,328
42240,305,330
42241,305,1931
42242,305,1934
42243,305,1854
42244,305,333
42245,305,334
42246,305,336
42247,175,287
42248,175,305
42249,176,287
42250,176,301
42251,1322,304
42252,1322,305
42253,1323,305
42254,177,305
42255,839,1971
42256,839,836
42257,839,259
42258,839,260
42259,839,262
42260,839,263
42261,839,264
42262,839,272
42263,839,1903
42264,839,699
42265,839,274
42266,839,275
42267,839,902
42268,839,168
42269,839,707
42270,839,1913
42271,839,1914
42272,839,1976
42273,839,286
42274,839,287
42275,839,288
42276,839,289
42277,839,290
42278,839,291
42279,839,292
42280,839,906
42281,839,1984
42282,839,295
42283,839,1918
42284,839,578
42285,839,2622
42286,839,301
42287,839,304
42288,839,307
42289,839,308
42290,839,179
42291,839,311
42292,839,312
42293,839,313
42294,839,314
42295,839,315
42296,839,316
42297,839,1872
42298,839,318
42299,839,319
42300,839,321
42301,839,322
42302,839,1928
42303,839,326
42304,839,327
42305,839,329
42306,839,331
42307,839,1854
42308,839,1515
42309,839,336
42310,307,304
42311,307,305
42312,307,839
42313,307,313
42314,307,326
42315,2230,305
42316,2230,308
42317,178,1166
42318,178,297
42319,178,301
42320,178,173
42321,178,305
42322,178,310
42323,178,322
42324,178,323
42325,308,836
42326,308,275
42327,308,167
42328,308,287
42329,308,291
42330,308,300
42331,308,305
42332,308,839
42333,308,2230
42334,308,313
42335,308,180
42336,308,326
42337,308,2724
42338,309,304
42339,595,305
42340,179,167
42341,179,839
42342,310,1146
42343,310,1178
42344,310,300
42345,310,305
42346,310,178
42347,310,2120
42348,840,287
42349,311,287
42350,311,1918
42351,311,300
42352,311,301
42353,311,305
42354,311,839
42355,311,322
42356,312,265
42357,312,1913
42358,312,286
42359,312,287
42360,312,1851
42361,312,2622
42362,312,299
42363,312,300
42364,312,305
42365,312,839
42366,312,318
42367,312,322
42368,312,323
42369,312,326
42370,1924,305
42371,313,259
42372,313,264
42373,313,1900
42374,313,268
42375,313,1901
42376,313,698
42377,313,276
42378,313,167
42379,313,277
42380,313,278
42381,313,1849
42382,313,1850
42383,313,170
42384,313,287
42385,313,1920
42386,313,1922
42387,313,299
42388,313,579
42389,313,300
42390,313,304
42391,313,582
42392,313,305
42393,313,839
42394,313,307
42395,313,308
42396,313,180
42397,313,318
42398,313,321
42399,313,322
42400,313,323
42401,313,326
42402,313,1934
42403,841,281
42404,841,287
42405,841,292
42406,1925,275
42407,1925,277
42408,1925,300
42409,1925,304
42410,314,259
42411,314,262
42412,314,264
42413,314,168
42414,314,291
42415,314,305
42416,314,839
42417,314,326
42418,1962,305
42419,180,276
42420,180,279
42421,180,286
42422,180,287
42423,180,299
42424,180,300
42425,180,305
42426,180,308
42427,180,313
42428,180,318
42429,180,322
42430,180,323
42431,180,326
42432,180,329
42433,180,1515
42434,315,839
42435,316,1897
42436,316,287
42437,316,1554
42438,316,579
42439,316,305
42440,316,839
42441,316,322
42442,317,305
42443,1872,262
42444,1872,264
42445,1872,276
42446,1872,839
42447,318,259
42448,318,1898
42449,318,262
42450,318,264
42451,318,275
42452,318,167
42453,318,168
42454,318,287
42455,318,300
42456,318,304
42457,318,305
42458,318,839
42459,318,312
42460,318,313
42461,318,180
42462,318,322
42463,318,326
42464,318,1931
42465,319,260
42466,319,1908
42467,319,1910
42468,319,279
42469,319,285
42470,319,1917
42471,319,291
42472,319,305
42473,319,839
42474,319,326
42475,320,2622
42476,320,326
42477,1642,287
42478,1642,301
42479,2120,297
42480,2120,310
42481,1990,287
42482,321,259
42483,321,697
42484,321,262
42485,321,168
42486,321,287
42487,321,2622
42488,321,304
42489,321,305
42490,321,839
42491,321,313
42492,321,322
42493,321,326
42494,1927,275
42495,1927,2622
42496,322,1971
42497,322,259
42498,322,1898
42499,322,264
42500,322,1534
42501,322,167
42502,322,278
42503,322,905
42504,322,286
42505,322,287
42506,322,291
42507,322,1984
42508,322,1918
42509,322,299
42510,322,301
42511,322,304
42512,322,305
42513,322,839
42514,322,178
42515,322,311
42516,322,312
42517,322,313
42518,322,180
42519,322,316
42520,322,318
42521,322,321
42522,322,1929
42523,322,326
42524,322,327
42525,322,1931
42526,322,908
42527,1928,839
42528,323,259
42529,323,262
42530,323,263
42531,323,264
42532,323,168
42533,323,304
42534,323,178
42535,323,312
42536,323,313
42537,323,180
42538,323,326
42539,323,327
42540,324,305
42541,1929,2622
42542,1929,322
42543,325,287
42544,1930,275
42545,1930,2622
42546,326,259
42547,326,261
42548,326,262
42549,326,263
42550,326,264
42551,326,265
42552,326,268
42553,326,269
42554,326,270
42555,326,271
42556,326,2448
42557,326,272
42558,326,2719
42559,326,275
42560,326,276
42561,326,167
42562,326,168
42563,326,277
42564,326,278
42565,326,279
42566,326,280
42567,326,1913
42568,326,284
42569,326,285
42570,326,286
42571,326,287
42572,326,289
42573,326,290
42574,326,291
42575,326,292
42576,326,294
42577,326,299
42578,326,300
42579,326,301
42580,326,304
42581,326,305
42582,326,839
42583,326,307
42584,326,308
42585,326,312
42586,326,313
42587,326,314
42588,326,180
42589,326,318
42590,326,319
42591,326,320
42592,326,321
42593,326,322
42594,326,323
42595,326,327
42596,326,328
42597,326,1515
42598,326,2399
42599,327,259
42600,327,265
42601,327,276
42602,327,167
42603,327,287
42604,327,2622
42605,327,299
42606,327,300
42607,327,305
42608,327,839
42609,327,322
42610,327,323
42611,327,326
42612,328,260
42613,328,262
42614,328,264
42615,328,2719
42616,328,304
42617,328,305
42618,328,326
42619,328,2723
42620,329,839
42621,329,180
42622,330,287
42623,330,305
42624,1931,300
42625,1931,305
42626,1931,318
42627,1931,322
42628,331,839
42629,1934,305
42630,1934,313
42631,1854,168
42632,1854,277
42633,1854,278
42634,1854,170
42635,1854,304
42636,1854,305
42637,1854,839
42638,1515,263
42639,1515,168
42640,1515,839
42641,1515,180
42642,1515,326
42643,2723,328
42644,333,305
42645,2399,326
42646,1991,262
42647,1991,287
42648,334,2622
42649,334,305
42650,2724,308
42651,336,305
42652,336,839
42653,908,300
42654,908,322
42655,1227,2726
42656,1227,2435
42657,1227,1285
42658,2725,1285
42659,2726,1227
42660,2726,1245
42661,1245,2726
42662,1245,1285
42663,2434,2435
42664,2434,1285
42665,2435,1227
42666,2435,1285
42667,2727,1285
42668,1285,1227
42669,1285,2725
42670,1285,1245
42671,1285,2434
42672,1285,2435
42673,1285,2727
42674,631,981
42675,631,983
42676,631,986
42677,631,988
42678,981,631
42679,981,986
42680,982,2729
42681,982,986
42682,983,631
42683,983,2728
42684,983,984
42685,983,2730
42686,2728,984
42687,2728,985
42688,2729,982
42689,2729,986
42690,984,983
42691,984,2728
42692,984,985
42693,984,2730
42694,985,2728
42695,986,631
42696,986,981
42697,986,982
42698,986,2729
42699,986,988
42700,2730,983
42701,2730,2728
42702,2730,984
42703,988,631
42704,988,983
42705,988,986
42706,236,2731
42707,2731,236
42708,2731,783
42709,783,2731
42710,1146,2228
42711,2732,2752
42712,2733,2737
42713,2733,2752
42714,1166,2749
42715,1166,2228
42716,2734,2739
42717,2734,2746
42718,2734,2755
42719,2735,2738
42720,2735,2228
42721,2736,2228
42722,2737,2733
42723,2737,2752
42724,2216,2228
42725,2738,2735
42726,2738,2752
42727,2738,2228
42728,2739,2734
42729,2739,2228
42730,2740,2741
42731,2740,2749
42732,2740,2228
42733,2741,2740
42734,2741,2749
42735,2742,2746
42736,2742,2228
42737,2743,2748
42738,2743,2754
42739,2743,2758
42740,2744,2749
42741,2745,2228
42742,2746,2734
42743,2746,2742
42744,2746,2749
42745,2746,2751
42746,2746,2228
42747,2747,2755
42748,2747,2228
42749,2748,2743
42750,2748,2749
42751,2748,2754
42752,2749,1166
42753,2749,2740
42754,2749,2741
42755,2749,2744
42756,2749,2746
42757,2749,2748
42758,2749,2750
42759,2749,2228
42760,2749,2757
42761,2749,2758
42762,2750,2749
42763,2751,2746
42764,2751,2228
42765,310,2228
42766,2752,2732
42767,2752,2733
42768,2752,2737
42769,2752,2738
42770,2752,2228
42771,2753,2228
42772,2754,2743
42773,2754,2748
42774,2754,2758
42775,2755,2734
42776,2755,2747
42777,2755,2228
42778,2228,1146
42779,2228,1166
42780,2228,2734
42781,2228,2735
42782,2228,2736
42783,2228,2216
42784,2228,2738
42785,2228,2739
42786,2228,2740
42787,2228,2742
42788,2228,2745
42789,2228,2746
42790,2228,2747
42791,2228,2749
42792,2228,2751
42793,2228,310
42794,2228,2752
42795,2228,2753
42796,2228,2756
42797,2756,2228
42798,2757,2749
42799,2758,2743
42800,2758,2749
42801,2758,2754
42802,1868,707
42803,1868,579
42804,1868,180
42805,1146,580
42806,195,1232
42807,195,123
42808,1036,580
42809,1036,304
42810,2546,1191
42811,2546,707
42812,2546,1240
42813,2546,579
42814,164,645
42815,164,2004
42816,164,830
42817,164,169
42818,164,707
42819,164,170
42820,164,579
42821,164,580
42822,645,164
42823,645,580
42824,259,580
42825,442,707
42826,442,580
42827,2004,164
42828,567,707
42829,567,170
42830,567,580
42831,697,698
42832,262,305
42833,1191,2546
42834,1191,2279
42835,1191,1959
42836,1191,698
42837,1191,700
42838,1191,1905
42839,1191,1869
42840,1191,707
42841,1191,1240
42842,1191,1979
42843,1191,170
42844,1191,1870
42845,1191,2344
42846,1191,2437
42847,1191,579
42848,1191,580
42849,1191,1512
42850,1191,1871
42851,1191,304
42852,1191,1823
42853,1191,2768
42854,1191,1962
42855,1191,180
42856,1191,1824
42857,1191,2772
42858,264,580
42859,264,304
42860,264,305
42861,419,580
42862,1197,580
42863,268,698
42864,268,1905
42865,268,170
42866,268,580
42867,268,304
42868,268,316
42869,1046,170
42870,1046,580
42871,572,707
42872,572,170
42873,572,580
42874,183,580
42875,1047,580
42876,1047,333
42877,2279,1191
42878,2279,1240
42879,272,170
42880,272,312
42881,454,707
42882,454,170
42883,454,579
42884,1959,1191
42885,1959,278
42886,1959,1512
42887,2759,698
42888,2759,1822
42889,698,697
42890,698,1191
42891,698,268
42892,698,2759
42893,698,700
42894,698,707
42895,698,278
42896,698,1819
42897,698,1240
42898,698,1979
42899,698,170
42900,698,1960
42901,698,1870
42902,698,579
42903,698,580
42904,698,1512
42905,698,1823
42906,698,178
42907,698,180
42908,698,2770
42909,699,707
42910,699,170
42911,700,1191
42912,700,698
42913,700,170
42914,700,579
42915,700,580
42916,700,1871
42917,700,1823
42918,2760,707
42919,574,707
42920,167,170
42921,167,580
42922,1905,1191
42923,1905,268
42924,1905,707
42925,1905,278
42926,1905,580
42927,1905,1512
42928,1905,1823
42929,1869,1191
42930,1869,707
42931,1869,170
42932,1869,579
42933,1869,180
42934,168,707
42935,168,170
42936,168,579
42937,168,580
42938,707,1868
42939,707,2546
42940,707,164
42941,707,442
42942,707,567
42943,707,1191
42944,707,572
42945,707,454
42946,707,698
42947,707,699
42948,707,2760
42949,707,574
42950,707,1905
42951,707,1869
42952,707,168
42953,707,1227
42954,707,903
42955,707,278
42956,707,1819
42957,707,1240
42958,707,2762
42959,707,2763
42960,707,2539
42961,707,170
42962,707,708
42963,707,1960
42964,707,2540
42965,707,1870
42966,707,1820
42967,707,2344
42968,707,338
42969,707,468
42970,707,2764
42971,707,2437
42972,707,93
42973,707,189
42974,707,2345
42975,707,1822
42976,707,2765
42977,707,2438
42978,707,2766
42979,707,2280
42980,707,1512
42981,707,1871
42982,707,2767
42983,707,304
42984,707,839
42985,707,2768
42986,707,178
42987,707,2769
42988,707,907
42989,707,2550
42990,707,1962
42991,707,315
42992,707,2771
42993,707,2551
42994,707,1824
42995,707,2772
42996,707,1825
42997,707,333
42998,1227,707
42999,1227,580
43000,903,707
43001,1232,195
43002,1232,580
43003,1233,580
43004,278,1959
43005,278,698
43006,278,1905
43007,278,707
43008,278,170
43009,278,1960
43010,278,2540
43011,278,2345
43012,278,579
43013,278,580
43014,278,1512
43015,278,1823
43016,278,907
43017,278,1962
43018,278,1825
43019,2761,1822
43020,1819,698
43021,1819,707
43022,1819,170
43023,1819,1821
43024,1819,579
43025,1819,1512
43026,791,170
43027,791,580
43028,1240,2546
43029,1240,1191
43030,1240,2279
43031,1240,698
43032,1240,707
43033,1240,2539
43034,1240,1979
43035,1240,1960
43036,1240,2540
43037,1240,1820
43038,1240,2345
43039,1240,1822
43040,1240,580
43041,1240,2280
43042,1240,1512
43043,1240,1823
43044,2762,707
43045,2763,707
43046,370,580
43047,2539,707
43048,2539,1240
43049,905,580
43050,1979,1191
43051,1979,698
43052,1979,1240
43053,1979,579
43054,1979,580
43055,1979,1512
43056,170,164
43057,170,567
43058,170,1191
43059,170,268
43060,170,1046
43061,170,572
43062,170,272
43063,170,454
43064,170,698
43065,170,699
43066,170,700
43067,170,167
43068,170,1869
43069,170,168
43070,170,707
43071,170,278
43072,170,1819
43073,170,791
43074,170,578
43075,170,580
43076,170,1512
43077,170,304
43078,170,305
43079,170,1323
43080,170,178
43081,170,313
43082,170,314
43083,170,180
43084,170,323
43085,708,707
43086,1960,698
43087,1960,707
43088,1960,278
43089,1960,1240
43090,1960,579
43091,1960,1512
43092,2540,707
43093,2540,278
43094,2540,1240
43095,2540,579
43096,2540,1512
43097,1870,1191
43098,1870,698
43099,1870,707
43100,1870,580
43101,1870,1823
43102,1870,180
43103,1820,707
43104,1820,1240
43105,1820,579
43106,1820,1512
43107,2344,1191
43108,2344,707
43109,338,707
43110,338,580
43111,468,707
43112,468,470
43113,468,580
43114,468,497
43115,470,468
43116,2764,707
43117,578,170
43118,578,580
43119,2437,1191
43120,2437,707
43121,2437,579
43122,1821,1819
43123,1821,1512
43124,93,707
43125,93,580
43126,926,123
43127,189,707
43128,2345,707
43129,2345,278
43130,2345,1240
43131,2345,579
43132,2345,1512
43133,579,1868
43134,579,2546
43135,579,164
43136,579,1191
43137,579,454
43138,579,698
43139,579,700
43140,579,1869
43141,579,168
43142,579,278
43143,579,1819
43144,579,1979
43145,579,1960
43146,579,2540
43147,579,1820
43148,579,2437
43149,579,2345
43150,579,1822
43151,579,580
43152,579,2280
43153,579,1512
43154,579,304
43155,579,305
43156,579,1823
43157,579,178
43158,1822,2759
43159,1822,707
43160,1822,2761
43161,1822,1240
43162,1822,579
43163,1822,1512
43164,1822,2770
43165,580,1146
43166,580,1036
43167,580,164
43168,580,645
43169,580,259
43170,580,442
43171,580,567
43172,580,1191
43173,580,264
43174,580,419
43175,580,1197
43176,580,268
43177,580,1046
43178,580,572
43179,580,183
43180,580,1047
43181,580,698
43182,580,700
43183,580,167
43184,580,1905
43185,580,168
43186,580,1227
43187,580,1232
43188,580,1233
43189,580,278
43190,580,791
43191,580,1240
43192,580,370
43193,580,905
43194,580,1979
43195,580,170
43196,580,1870
43197,580,338
43198,580,468
43199,580,578
43200,580,93
43201,580,579
43202,580,1512
43203,580,123
43204,580,304
43205,580,305
43206,580,176
43207,580,1823
43208,580,1322
43209,580,1323
43210,580,177
43211,580,307
43212,580,178
43213,580,1326
43214,580,313
43215,580,180
43216,580,495
43217,580,327
43218,580,333
43219,580,377
43220,580,1063
43221,580,57
43222,2765,707
43223,2438,707
43224,2766,707
43225,2280,707
43226,2280,1240
43227,2280,579
43228,1512,1191
43229,1512,1959
43230,1512,698
43231,1512,1905
43232,1512,707
43233,1512,278
43234,1512,1819
43235,1512,1240
43236,1512,1979
43237,1512,170
43238,1512,1960
43239,1512,2540
43240,1512,1820
43241,1512,1821
43242,1512,2345
43243,1512,579
43244,1512,1822
43245,1512,580
43246,1512,304
43247,1512,1823
43248,1512,907
43249,1512,1824
43250,1871,1191
43251,1871,700
43252,1871,707
43253,1871,180
43254,2767,707
43255,123,195
43256,123,926
43257,123,580
43258,304,1191
43259,304,264
43260,304,268
43261,304,707
43262,304,170
43263,304,579
43264,304,580
43265,304,1512
43266,304,305
43267,582,1512
43268,305,262
43269,305,264
43270,305,170
43271,305,579
43272,305,580
43273,305,304
43274,305,1823
43275,305,312
43276,176,580
43277,1823,1191
43278,1823,698
43279,1823,700
43280,1823,1905
43281,1823,278
43282,1823,1240
43283,1823,1870
43284,1823,579
43285,1823,580
43286,1823,1512
43287,1823,305
43288,1823,180
43289,1322,580
43290,1323,170
43291,1323,580
43292,177,580
43293,839,707
43294,2768,1191
43295,2768,707
43296,307,580
43297,178,698
43298,178,707
43299,178,170
43300,178,579
43301,178,580
43302,1326,580
43303,2769,707
43304,312,272
43305,312,167
43306,312,305
43307,907,707
43308,907,278
43309,907,1512
43310,313,170
43311,313,580
43312,2550,707
43313,314,170
43314,1962,1191
43315,1962,707
43316,1962,278
43317,180,1868
43318,180,1191
43319,180,698
43320,180,1869
43321,180,170
43322,180,1870
43323,180,580
43324,180,1871
43325,180,1823
43326,315,707
43327,2770,698
43328,2770,1822
43329,316,268
43330,2771,707
43331,2551,707
43332,1824,1191
43333,1824,707
43334,1824,1512
43335,495,580
43336,497,468
43337,2772,1191
43338,2772,707
43339,323,170
43340,327,580
43341,1825,707
43342,1825,278
43343,333,1047
43344,333,707
43345,333,580
43346,377,580
43347,1063,580
43348,57,580
43349,1443,1454
43350,2773,604
43351,2773,2777
43352,604,2773
43353,604,1454
43354,604,2776
43355,604,1507
43356,2774,2777
43357,2774,1484
43358,1454,1443
43359,1454,604
43360,1454,2777
43361,2775,607
43362,2775,1492
43363,2776,604
43364,2777,2773
43365,2777,2774
43366,2777,1454
43367,1483,607
43368,1483,2544
43369,1484,2774
43370,1484,607
43371,607,2774
43372,607,1484
43373,607,1492
43374,607,2778
43375,1492,2775
43376,1492,607
43377,1492,2779
43378,2544,1483
43379,2544,607
43380,2778,2775
43381,2779,1492
43382,1507,604
43383,2780,938
43384,2780,913
43385,2780,199
43386,2780,208
43387,2780,1279
43388,2780,123
43389,2780,215
43390,2780,218
43391,195,368
43392,195,199
43393,236,199
43394,1715,199
43395,43,199
43396,938,2780
43397,938,368
43398,938,199
43399,938,1279
43400,938,123
43401,1789,199
43402,1174,368
43403,1174,199
43404,1174,337
43405,1174,925
43406,1174,1279
43407,911,1279
43408,1718,199
43409,387,368
43410,387,913
43411,387,199
43412,1197,368
43413,1197,913
43414,1197,199
43415,1197,1233
43416,1197,337
43417,1197,925
43418,1197,123
43419,1197,1294
43420,368,195
43421,368,938
43422,368,1174
43423,368,387
43424,368,1197
43425,368,913
43426,368,199
43427,368,337
43428,368,338
43429,368,921
43430,368,208
43431,368,925
43432,368,926
43433,368,1279
43434,368,1284
43435,368,123
43436,368,1291
43437,368,1090
43438,368,1294
43439,368,1315
43440,368,406
43441,368,218
43442,913,2780
43443,913,387
43444,913,1197
43445,913,368
43446,913,199
43447,913,1233
43448,913,337
43449,913,338
43450,913,921
43451,913,208
43452,913,1279
43453,913,215
43454,913,218
43455,199,2780
43456,199,195
43457,199,236
43458,199,1715
43459,199,43
43460,199,938
43461,199,1789
43462,199,1174
43463,199,1718
43464,199,387
43465,199,1197
43466,199,368
43467,199,913
43468,199,391
43469,199,2297
43470,199,780
43471,199,337
43472,199,338
43473,199,2781
43474,199,921
43475,199,30
43476,199,1262
43477,199,208
43478,199,782
43479,199,545
43480,199,1279
43481,199,123
43482,199,783
43483,199,1691
43484,199,1031
43485,199,372
43486,199,1314
43487,199,634
43488,199,254
43489,199,407
43490,199,961
43491,199,1334
43492,199,963
43493,199,257
43494,199,412
43495,199,218
43496,199,1429
43497,391,199
43498,2297,199
43499,2297,1279
43500,1233,1197
43501,1233,913
43502,1233,337
43503,1233,338
43504,1233,208
43505,1233,925
43506,1233,123
43507,780,199
43508,337,1174
43509,337,1197
43510,337,368
43511,337,913
43512,337,199
43513,337,1233
43514,337,338
43515,337,925
43516,337,1284
43517,337,123
43518,337,1291
43519,337,1090
43520,337,1315
43521,338,368
43522,338,913
43523,338,199
43524,338,1233
43525,338,337
43526,338,925
43527,338,123
43528,2781,199
43529,2781,208
43530,2781,1279
43531,921,368
43532,921,913
43533,921,199
43534,921,1279
43535,921,123
43536,30,199
43537,1262,199
43538,208,2780
43539,208,368
43540,208,913
43541,208,199
43542,208,1233
43543,208,2781
43544,208,123
43545,208,961
43546,782,199
43547,545,199
43548,925,1174
43549,925,1197
43550,925,368
43551,925,1233
43552,925,337
43553,925,338
43554,925,123
43555,926,368
43556,1279,2780
43557,1279,938
43558,1279,1174
43559,1279,911
43560,1279,368
43561,1279,913
43562,1279,199
43563,1279,2297
43564,1279,2781
43565,1279,921
43566,1279,123
43567,1279,1691
43568,1279,1090
43569,1284,368
43570,1284,337
43571,1284,123
43572,123,2780
43573,123,938
43574,123,1197
43575,123,368
43576,123,199
43577,123,1233
43578,123,337
43579,123,338
43580,123,921
43581,123,208
43582,123,925
43583,123,1279
43584,123,1284
43585,123,215
43586,123,218
43587,783,199
43588,1691,199
43589,1691,1279
43590,1291,368
43591,1291,337
43592,1291,1315
43593,1090,368
43594,1090,337
43595,1090,1279
43596,1294,1197
43597,1294,368
43598,1031,199
43599,372,199
43600,215,2780
43601,215,913
43602,215,123
43603,1314,199
43604,1315,368
43605,1315,337
43606,1315,1291
43607,1315,406
43608,634,199
43609,254,199
43610,406,368
43611,406,1315
43612,407,199
43613,961,199
43614,961,208
43615,1334,199
43616,963,199
43617,257,199
43618,412,199
43619,218,2780
43620,218,368
43621,218,913
43622,218,199
43623,218,123
43624,1429,199
43625,2510,2116
43626,1036,421
43627,1036,1253
43628,1036,2116
43629,1045,421
43630,1045,1253
43631,358,421
43632,358,1763
43633,358,1253
43634,358,2288
43635,358,2116
43636,421,1036
43637,421,358
43638,421,359
43639,421,1763
43640,421,1060
43641,421,2782
43642,421,2465
43643,359,421
43644,359,1253
43645,359,2116
43646,1763,358
43647,1763,421
43648,1763,1253
43649,1763,2288
43650,1763,2116
43651,1763,2465
43652,1056,1253
43653,1253,1036
43654,1253,1045
43655,1253,358
43656,1253,359
43657,1253,1763
43658,1253,1056
43659,1253,362
43660,1253,1801
43661,1253,1060
43662,1253,2465
43663,362,1253
43664,362,2116
43665,362,2119
43666,2115,2288
43667,1801,1253
43668,2288,358
43669,2288,1763
43670,2288,2115
43671,2116,2510
43672,2116,1036
43673,2116,358
43674,2116,359
43675,2116,1763
43676,2116,362
43677,2116,1060
43678,2116,794
43679,1060,421
43680,1060,1253
43681,1060,2116
43682,794,2116
43683,794,2119
43684,2119,794
43685,2782,421
43686,2465,421
43687,2465,1763
43688,2465,1253
43689,339,2123
43690,339,359
43691,339,2124
43692,339,2125
43693,339,2126
43694,2123,339
43695,891,2123
43696,891,359
43697,891,1056
43698,891,2126
43699,359,339
43700,359,891
43701,1056,891
43702,2124,339
43703,2125,339
43704,2126,339
43705,259,308
43706,260,316
43707,260,321
43708,262,301
43709,262,308
43710,262,321
43711,263,289
43712,263,321
43713,264,308
43714,272,300
43715,166,301
43716,166,321
43717,167,308
43718,167,311
43719,283,300
43720,287,308
43721,289,263
43722,290,326
43723,298,326
43724,299,308
43725,299,336
43726,300,272
43727,300,283
43728,300,308
43729,300,327
43730,301,262
43731,301,166
43732,839,308
43733,2230,308
43734,2230,313
43735,308,259
43736,308,262
43737,308,264
43738,308,167
43739,308,287
43740,308,299
43741,308,300
43742,308,839
43743,308,2230
43744,308,312
43745,308,321
43746,308,326
43747,308,2724
43748,311,167
43749,312,308
43750,313,2230
43751,316,260
43752,321,260
43753,321,262
43754,321,263
43755,321,166
43756,321,308
43757,321,322
43758,321,326
43759,322,321
43760,326,290
43761,326,298
43762,326,308
43763,326,321
43764,327,300
43765,2724,308
43766,336,299
43767,1353,54
43768,1353,1711
43769,1703,54
43770,131,54
43771,225,54
43772,39,54
43773,39,1711
43774,1706,54
43775,1357,54
43776,1357,1370
43777,1358,54
43778,1358,1711
43779,2783,1711
43780,470,54
43781,54,1353
43782,54,1703
43783,54,131
43784,54,225
43785,54,39
43786,54,1706
43787,54,1357
43788,54,1358
43789,54,470
43790,54,1710
43791,54,482
43792,54,1373
43793,54,1711
43794,54,56
43795,54,2784
43796,1370,1357
43797,1710,54
43798,482,54
43799,1373,54
43800,1373,1711
43801,1711,1353
43802,1711,39
43803,1711,1358
43804,1711,2783
43805,1711,54
43806,1711,1373
43807,1711,2784
43808,56,54
43809,56,2784
43810,2784,54
43811,2784,1711
43812,2784,56
43813,698,1512
43814,707,1819
43815,707,1821
43816,1819,707
43817,1819,170
43818,1819,1512
43819,170,1819
43820,170,1512
43821,1870,1512
43822,1821,707
43823,1821,1512
43824,579,1512
43825,1512,698
43826,1512,1819
43827,1512,170
43828,1512,1870
43829,1512,1821
43830,1512,579
43831,1512,1871
43832,1512,2785
43833,1871,1512
43834,2785,1512
43835,164,578
43836,260,578
43837,262,578
43838,264,578
43839,1857,578
43840,698,578
43841,574,578
43842,276,578
43843,167,578
43844,278,578
43845,905,578
43846,170,578
43847,578,164
43848,578,260
43849,578,262
43850,578,264
43851,578,1857
43852,578,698
43853,578,574
43854,578,276
43855,578,167
43856,578,278
43857,578,905
43858,578,170
43859,578,93
43860,578,1921
43861,578,299
